"timestanp_secs", "timestamp", "soil_temperature", "air_temperature", "humidity", "battery_volts", "solar_volts"
20081586.0,2017-08-31 10:13:07,25.56,24.0,92.0,4.2,0.0
20083386.0,2017-08-31 10:43:07,25.62,24.0,92.0,4.2,0.0
20085186.0,2017-08-31 11:13:07,25.62,24.0,92.0,4.2,0.0
20086986.0,2017-08-31 11:43:07,25.62,24.0,92.0,4.2,0.0
20088786.0,2017-08-31 12:13:07,25.68,24.0,92.0,4.193,0.0
20090586.0,2017-08-31 12:43:07,25.68,24.0,91.0,4.193,0.0
20092386.0,2017-08-31 13:13:07,25.68,24.0,91.0,4.193,0.0
20094186.0,2017-08-31 13:43:07,25.62,24.0,91.0,4.193,0.0
20095986.0,2017-08-31 14:13:07,25.62,24.0,91.0,4.193,0.0
20097786.0,2017-08-31 14:43:07,25.62,24.0,91.0,4.193,0.012
20101386.0,2017-08-31 15:43:07,25.56,23.0,91.0,4.193,4.438
20103186.0,2017-08-31 16:13:07,25.56,23.0,91.0,4.2,4.529
20104986.0,2017-08-31 16:43:07,25.62,24.0,91.0,4.206,4.522
20106786.0,2017-08-31 17:13:07,25.75,24.0,91.0,4.206,4.987
20108586.0,2017-08-31 17:43:07,25.81,25.0,90.0,4.219,4.922
20110386.0,2017-08-31 18:13:07,25.93,25.0,90.0,4.225,4.574
20112186.0,2017-08-31 18:43:07,26.18,25.0,90.0,4.225,5.329
20113986.0,2017-08-31 19:13:07,26.37,26.0,90.0,4.219,5.458
20115786.0,2017-08-31 19:43:07,26.62,27.0,89.0,4.219,5.664
20117586.0,2017-08-31 20:13:07,27.06,27.0,89.0,4.219,5.516
20119386.0,2017-08-31 20:43:07,27.43,28.0,89.0,4.219,5.477
20121186.0,2017-08-31 21:13:07,27.75,28.0,89.0,4.219,5.38
20122986.0,2017-08-31 21:43:07,27.93,28.0,88.0,4.212,5.309
20126586.0,2017-08-31 22:43:07,28.37,30.0,84.0,4.212,5.387
20128386.0,2017-08-31 23:13:07,28.5,30.0,84.0,4.212,5.135
20130186.0,2017-08-31 23:43:07,28.56,30.0,77.0,4.212,5.083
20131986.0,2017-09-01 00:13:07,28.62,30.0,72.0,4.212,5.251
20133786.0,2017-09-01 00:43:07,28.56,30.0,71.0,4.212,5.303
20135586.0,2017-09-01 01:13:07,28.56,30.0,68.0,4.212,5.245
20137386.0,2017-09-01 01:43:07,28.62,30.0,68.0,4.212,5.29
20139186.0,2017-09-01 02:13:07,28.62,30.0,70.0,4.212,5.361
20142786.0,2017-09-01 03:13:07,28.5,28.0,73.0,4.212,5.438
20144586.0,2017-09-01 03:43:07,28.43,28.0,75.0,4.212,5.341
20146386.0,2017-09-01 04:13:07,28.31,28.0,78.0,4.212,5.161
20148186.0,2017-09-01 04:43:07,28.18,27.0,78.0,4.212,4.845
20149986.0,2017-09-01 05:13:07,28.06,27.0,83.0,4.206,2.703
20151786.0,2017-09-01 05:43:07,27.87,26.0,85.0,4.206,0.032
20153586.0,2017-09-01 06:13:07,27.68,26.0,86.0,4.206,0.012
20155386.0,2017-09-01 06:43:07,27.56,25.0,86.0,4.206,0.0
20162286.0,2017-09-01 08:38:07,27.25,25.0,88.0,4.167,0.006
20173086.0,2017-09-01 11:38:07,26.93,25.0,89.0,4.167,0.0
20174886.0,2017-09-01 12:08:07,26.87,25.0,89.0,4.167,0.0
20176686.0,2017-09-01 12:38:07,26.81,24.0,90.0,4.167,0.0
20178486.0,2017-09-01 13:08:07,26.75,24.0,90.0,4.161,0.0
20180286.0,2017-09-01 13:38:07,26.68,24.0,90.0,4.161,0.0
20182086.0,2017-09-01 14:08:07,26.62,24.0,90.0,4.161,0.0
20183886.0,2017-09-01 14:38:07,26.56,24.0,90.0,4.161,0.006
20185686.0,2017-09-01 15:08:07,26.43,24.0,90.0,4.161,2.638
20187486.0,2017-09-01 15:38:07,26.37,23.0,90.0,4.154,4.393
20189286.0,2017-09-01 16:08:07,26.37,23.0,90.0,4.154,4.425
20191086.0,2017-09-01 16:38:07,26.31,24.0,90.0,4.154,4.432
20192886.0,2017-09-01 17:08:07,26.37,24.0,90.0,4.161,4.516
20194686.0,2017-09-01 17:38:07,26.5,25.0,89.0,4.161,4.554
20196486.0,2017-09-01 18:08:07,26.62,25.0,89.0,4.174,4.651
20198286.0,2017-09-01 18:38:07,26.93,26.0,89.0,4.187,4.683
20200086.0,2017-09-01 19:08:07,27.31,27.0,88.0,4.193,4.767
20201886.0,2017-09-01 19:38:07,27.5,28.0,87.0,4.238,4.78
20203686.0,2017-09-01 20:08:07,27.75,28.0,87.0,4.212,4.825
20205486.0,2017-09-01 20:38:07,28.06,28.0,87.0,4.219,4.941
20207286.0,2017-09-01 21:08:07,28.62,29.0,86.0,4.251,4.767
20209086.0,2017-09-01 21:38:07,28.87,30.0,84.0,4.232,4.683
20210886.0,2017-09-01 22:08:07,29.18,31.0,84.0,4.225,5.045
20212686.0,2017-09-01 22:38:07,29.25,31.0,81.0,4.225,5.283
20214486.0,2017-09-01 23:08:07,29.18,30.0,79.0,4.225,5.348
20216286.0,2017-09-01 23:38:07,29.12,30.0,79.0,4.225,5.406
20218086.0,2017-09-02 00:08:07,29.18,29.0,82.0,4.225,5.245
20219886.0,2017-09-02 00:38:07,29.18,30.0,77.0,4.225,5.258
20221686.0,2017-09-02 01:08:07,29.18,30.0,73.0,4.219,5.335
20223486.0,2017-09-02 01:38:07,29.18,30.0,72.0,4.219,5.348
20225286.0,2017-09-02 02:08:07,29.18,30.0,69.0,4.219,5.232
20227086.0,2017-09-02 02:38:07,29.06,30.0,68.0,4.219,5.464
20228886.0,2017-09-02 03:08:07,28.93,29.0,70.0,4.219,5.374
20230686.0,2017-09-02 03:38:07,28.75,28.0,73.0,4.219,5.245
20232486.0,2017-09-02 04:08:07,28.56,28.0,77.0,4.219,4.922
20234286.0,2017-09-02 04:38:07,28.37,27.0,78.0,4.219,5.032
20236086.0,2017-09-02 05:08:07,28.18,27.0,80.0,4.219,3.296
20237886.0,2017-09-02 05:38:07,28.06,26.0,84.0,4.212,0.045
20239686.0,2017-09-02 06:08:07,27.87,25.0,84.0,4.212,0.006
20241486.0,2017-09-02 06:38:07,27.68,25.0,85.0,4.212,0.012
20245086.0,2017-09-02 07:38:07,27.37,24.0,86.0,4.212,0.012
20246886.0,2017-09-02 08:08:07,27.25,24.0,87.0,4.206,0.012
20248686.0,2017-09-02 08:38:07,27.12,24.0,87.0,4.212,0.012
20252286.0,2017-09-02 09:38:07,26.93,24.0,88.0,4.206,0.019
20254086.0,2017-09-02 10:08:07,26.87,24.0,89.0,4.206,0.006
20255886.0,2017-09-02 10:38:07,26.75,24.0,89.0,4.206,0.0
20257686.0,2017-09-02 11:08:07,26.68,24.0,89.0,4.206,0.006
20261286.0,2017-09-02 12:08:07,26.62,24.0,89.0,4.2,0.0
20263086.0,2017-09-02 12:38:07,26.56,24.0,89.0,4.2,0.0
20264886.0,2017-09-02 13:08:07,26.5,24.0,89.0,4.2,0.0
20266686.0,2017-09-02 13:38:07,26.43,24.0,89.0,4.2,0.0
20268486.0,2017-09-02 14:08:07,26.31,23.0,89.0,4.2,0.0
20270286.0,2017-09-02 14:38:07,26.25,23.0,89.0,4.193,0.006
20272086.0,2017-09-02 15:08:07,26.12,23.0,89.0,4.193,2.258
20273886.0,2017-09-02 15:38:07,26.06,23.0,89.0,4.193,4.438
20275686.0,2017-09-02 16:08:07,26.06,23.0,89.0,4.193,4.49
20277486.0,2017-09-02 16:38:07,26.06,23.0,89.0,4.193,4.587
20279286.0,2017-09-02 17:08:07,26.25,24.0,90.0,4.206,4.69
20282886.0,2017-09-02 18:08:07,26.68,26.0,89.0,4.219,5.012
20284686.0,2017-09-02 18:38:07,26.93,27.0,88.0,4.245,4.683
20286486.0,2017-09-02 19:08:07,27.37,27.0,87.0,4.225,5.354
20288286.0,2017-09-02 19:38:07,28.12,28.0,85.0,4.225,5.374
20290086.0,2017-09-02 20:08:07,28.81,30.0,81.0,4.225,5.316
20291886.0,2017-09-02 20:38:07,29.25,31.0,78.0,4.219,5.187
20293686.0,2017-09-02 21:08:07,29.68,30.0,67.0,4.219,5.316
20295486.0,2017-09-02 21:38:07,29.75,31.0,68.0,4.219,5.07
20299086.0,2017-09-02 22:38:07,29.87,32.0,61.0,4.219,5.212
20300886.0,2017-09-02 23:08:07,29.87,31.0,60.0,4.219,5.187
20302686.0,2017-09-02 23:38:07,29.75,31.0,59.0,4.219,5.29
20304486.0,2017-09-03 00:08:07,29.62,30.0,60.0,4.219,5.509
20306286.0,2017-09-03 00:38:07,29.37,30.0,63.0,4.219,5.425
20308086.0,2017-09-03 01:08:07,29.31,29.0,65.0,4.219,5.483
20309886.0,2017-09-03 01:38:07,29.12,29.0,64.0,4.219,5.438
20311686.0,2017-09-03 02:08:07,28.93,28.0,67.0,4.219,5.425
20313486.0,2017-09-03 02:38:07,28.81,28.0,70.0,4.212,5.367
20317086.0,2017-09-03 03:38:07,28.56,27.0,71.0,4.212,4.922
20318886.0,2017-09-03 04:08:07,28.37,27.0,72.0,4.212,4.174
20320686.0,2017-09-03 04:38:07,28.25,27.0,74.0,4.212,3.27
20322486.0,2017-09-03 05:08:07,28.12,27.0,75.0,4.212,0.296
20324286.0,2017-09-03 05:38:07,28.0,27.0,78.0,4.212,0.0
20326086.0,2017-09-03 06:08:07,27.81,26.0,84.0,4.212,0.0
20327886.0,2017-09-03 06:38:07,27.56,25.0,86.0,4.212,0.0
20329686.0,2017-09-03 07:08:07,27.43,25.0,87.0,4.212,0.0
20331486.0,2017-09-03 07:38:07,27.43,25.0,88.0,4.212,0.0
20335086.0,2017-09-03 08:38:07,27.25,24.0,90.0,4.206,0.0
20338686.0,2017-09-03 09:38:07,27.18,25.0,89.0,4.206,0.0
20340486.0,2017-09-03 10:08:07,27.0,25.0,89.0,4.206,0.0
20342286.0,2017-09-03 10:38:07,26.93,25.0,90.0,4.206,0.0
20344086.0,2017-09-03 11:08:07,26.93,25.0,90.0,4.2,0.0
20345886.0,2017-09-03 11:38:07,26.93,25.0,90.0,4.2,0.0
20347686.0,2017-09-03 12:08:07,27.0,25.0,90.0,4.2,0.0
20351286.0,2017-09-03 13:08:07,26.93,25.0,90.0,4.193,0.0
20353086.0,2017-09-03 13:38:07,26.93,25.0,90.0,4.193,0.0
20354886.0,2017-09-03 14:08:07,26.93,25.0,90.0,4.193,0.0
20356686.0,2017-09-03 14:38:07,26.93,25.0,90.0,4.187,0.0
20358486.0,2017-09-03 15:08:07,26.87,25.0,90.0,4.187,0.67
20360286.0,2017-09-03 15:38:07,26.87,25.0,90.0,4.187,3.548
20362086.0,2017-09-03 16:08:07,26.87,25.0,90.0,4.187,4.445
20363886.0,2017-09-03 16:38:07,26.81,25.0,89.0,4.187,4.451
20365686.0,2017-09-03 17:08:07,26.81,25.0,89.0,4.187,4.458
20367486.0,2017-09-03 17:38:07,26.87,25.0,89.0,4.193,4.612
20369286.0,2017-09-03 18:08:07,26.87,25.0,89.0,4.193,4.554
20372886.0,2017-09-03 19:08:07,27.0,25.0,89.0,4.219,4.58
20374686.0,2017-09-03 19:38:07,27.18,26.0,88.0,4.232,4.883
20376486.0,2017-09-03 20:08:07,27.37,26.0,87.0,4.225,5.374
20378286.0,2017-09-03 20:38:07,27.56,27.0,85.0,4.219,5.335
20380086.0,2017-09-03 21:08:07,27.5,27.0,80.0,4.219,5.529
20381886.0,2017-09-03 21:38:07,27.43,26.0,79.0,4.219,5.516
20383686.0,2017-09-03 22:08:07,27.37,26.0,76.0,4.219,5.677
20385486.0,2017-09-03 22:38:07,27.37,26.0,75.0,4.212,5.535
20387286.0,2017-09-03 23:08:07,27.5,27.0,73.0,4.212,5.632
20389086.0,2017-09-03 23:38:07,27.68,27.0,69.0,4.212,5.232
20390886.0,2017-09-04 00:08:07,27.87,28.0,65.0,4.212,5.219
20394486.0,2017-09-04 01:08:07,28.0,29.0,61.0,4.212,5.464
20396286.0,2017-09-04 01:38:07,28.06,29.0,63.0,4.212,5.503
20398086.0,2017-09-04 02:08:07,28.06,28.0,62.0,4.212,5.483
20399886.0,2017-09-04 02:38:07,28.0,28.0,64.0,4.206,5.47
20401686.0,2017-09-04 03:08:07,27.93,28.0,65.0,4.206,5.122
20403486.0,2017-09-04 03:38:07,27.75,27.0,65.0,4.206,5.129
20405286.0,2017-09-04 04:08:07,27.62,26.0,68.0,4.206,5.083
20407086.0,2017-09-04 04:38:07,27.43,25.0,68.0,4.206,4.632
20408886.0,2017-09-04 05:08:07,27.25,25.0,70.0,4.206,2.206
20412486.0,2017-09-04 06:08:07,27.0,25.0,73.0,4.187,0.006
20414286.0,2017-09-04 06:38:07,26.81,24.0,75.0,4.187,0.0
20416086.0,2017-09-04 07:08:07,26.75,24.0,77.0,4.187,0.0
20417886.0,2017-09-04 07:38:07,26.62,24.0,79.0,4.187,0.0
20419686.0,2017-09-04 08:08:07,26.56,24.0,80.0,4.187,0.0
20421486.0,2017-09-04 08:38:07,26.5,24.0,80.0,4.18,0.0
20425086.0,2017-09-04 09:38:07,26.43,24.0,82.0,4.18,0.0
20428686.0,2017-09-04 10:38:07,26.31,24.0,84.0,4.174,0.006
20430486.0,2017-09-04 11:08:07,26.31,24.0,85.0,4.174,0.012
20432286.0,2017-09-04 11:38:07,26.25,24.0,85.0,4.174,0.006
20434086.0,2017-09-04 12:08:07,26.18,24.0,85.0,4.167,0.006
20435886.0,2017-09-04 12:38:07,26.12,24.0,85.0,4.167,0.006
20437686.0,2017-09-04 13:08:07,26.06,24.0,86.0,4.167,0.012
20439486.0,2017-09-04 13:38:07,26.0,24.0,86.0,4.161,0.0
20441286.0,2017-09-04 14:08:07,25.87,23.0,86.0,4.161,0.012
20443086.0,2017-09-04 14:38:07,25.81,23.0,86.0,4.161,0.012
20444886.0,2017-09-04 15:08:07,25.75,23.0,86.0,4.161,1.29
20448486.0,2017-09-04 16:08:07,25.62,23.0,86.0,4.154,4.451
20450286.0,2017-09-04 16:38:07,25.68,23.0,87.0,4.154,4.464
20459646.0,2017-09-04 19:14:07,27.68,29.0,84.0,4.245,4.703
20461446.0,2017-09-04 19:44:07,29.06,31.0,75.0,4.245,4.58
20463246.0,2017-09-04 20:14:07,29.81,32.0,65.0,4.212,5.219
20465046.0,2017-09-04 20:44:07,30.56,32.0,64.0,4.212,5.219
20466846.0,2017-09-04 21:14:07,31.37,33.0,61.0,4.206,4.767
20468646.0,2017-09-04 21:44:07,31.37,34.0,59.0,4.206,5.27
20479446.0,2017-09-05 00:44:07,30.93,33.0,59.0,4.206,5.393
20481246.0,2017-09-05 01:14:07,30.75,32.0,58.0,4.206,5.412
20484846.0,2017-09-05 02:14:07,30.43,32.0,59.0,4.206,5.329
20486646.0,2017-09-05 02:44:07,30.25,31.0,59.0,4.206,5.361
20488446.0,2017-09-05 03:14:07,30.0,30.0,61.0,4.206,5.251
20490246.0,2017-09-05 03:44:07,29.68,30.0,60.0,4.206,5.258
20492046.0,2017-09-05 04:14:07,29.43,29.0,62.0,4.206,4.967
20493846.0,2017-09-05 04:44:07,29.12,28.0,64.0,4.2,4.509
20495646.0,2017-09-05 05:14:07,28.87,27.0,66.0,4.2,1.78
20497446.0,2017-09-05 05:44:07,28.62,27.0,64.0,4.2,0.0
20499246.0,2017-09-05 06:14:07,28.43,27.0,65.0,4.2,0.0
20501046.0,2017-09-05 06:44:07,28.31,26.0,68.0,4.2,0.0
20502846.0,2017-09-05 07:14:07,28.18,26.0,70.0,4.2,0.0
20504646.0,2017-09-05 07:44:07,28.06,26.0,70.0,4.2,0.0
20506446.0,2017-09-05 08:14:07,27.93,26.0,71.0,4.2,0.0
20508246.0,2017-09-05 08:44:07,27.87,26.0,73.0,4.2,0.0
20511846.0,2017-09-05 09:44:07,27.68,25.0,75.0,4.2,0.0
20513646.0,2017-09-05 10:14:07,27.62,25.0,75.0,4.2,0.0
20515446.0,2017-09-05 10:44:07,27.56,25.0,75.0,4.2,0.0
20517246.0,2017-09-05 11:14:07,27.43,25.0,75.0,4.193,0.0
20519046.0,2017-09-05 11:44:07,27.37,25.0,75.0,4.193,0.0
20520846.0,2017-09-05 12:14:07,27.31,25.0,75.0,4.193,0.0
20522646.0,2017-09-05 12:44:07,27.25,25.0,76.0,4.193,0.0
20524446.0,2017-09-05 13:14:07,27.18,25.0,76.0,4.193,0.0
20526246.0,2017-09-05 13:44:07,27.18,25.0,76.0,4.193,0.0
20528046.0,2017-09-05 14:14:07,27.12,25.0,76.0,4.193,0.0
20529846.0,2017-09-05 14:44:07,27.06,25.0,76.0,4.187,0.0
20531646.0,2017-09-05 15:14:07,27.0,25.0,76.0,4.187,2.135
20533446.0,2017-09-05 15:44:07,26.93,25.0,76.0,4.187,4.419
20535246.0,2017-09-05 16:14:07,26.87,24.0,77.0,4.187,4.458
20537046.0,2017-09-05 16:44:07,26.81,24.0,77.0,4.193,4.554
20538846.0,2017-09-05 17:14:07,26.87,24.0,79.0,4.2,4.58
20540646.0,2017-09-05 17:44:07,26.93,25.0,78.0,4.206,4.58
20542446.0,2017-09-05 18:14:07,27.12,25.0,75.0,4.29,4.864
20544246.0,2017-09-05 18:44:07,27.25,26.0,74.0,4.225,4.864
20546046.0,2017-09-05 19:14:07,27.43,26.0,72.0,4.206,5.58
20547846.0,2017-09-05 19:44:07,27.68,27.0,72.0,4.206,5.619
20549646.0,2017-09-05 20:14:07,28.25,27.0,66.0,4.206,5.477
20551446.0,2017-09-05 20:44:07,28.62,29.0,67.0,4.2,5.432
20553246.0,2017-09-05 21:14:07,28.81,29.0,64.0,4.2,5.477
20555046.0,2017-09-05 21:44:07,29.12,29.0,66.0,4.2,5.432
20556846.0,2017-09-05 22:14:07,29.75,30.0,65.0,4.2,5.341
20560446.0,2017-09-05 23:14:07,29.75,31.0,57.0,4.2,5.387
20562246.0,2017-09-05 23:44:07,29.37,30.0,60.0,4.2,5.251
20564046.0,2017-09-06 00:14:07,28.87,28.0,63.0,4.2,5.361
20565846.0,2017-09-06 00:44:07,28.5,27.0,71.0,4.193,5.367
20567646.0,2017-09-06 01:14:07,28.37,26.0,74.0,4.193,5.477
20569446.0,2017-09-06 01:44:07,28.37,27.0,78.0,4.193,5.374
20571246.0,2017-09-06 02:14:07,28.31,26.0,79.0,4.193,5.509
20573046.0,2017-09-06 02:44:07,28.25,26.0,81.0,4.193,5.425
20574846.0,2017-09-06 03:14:07,28.12,26.0,84.0,4.193,5.354
20576646.0,2017-09-06 03:44:07,27.93,25.0,81.0,4.187,5.154
20578446.0,2017-09-06 04:14:07,27.75,25.0,84.0,4.187,5.096
20580246.0,2017-09-06 04:44:07,27.56,24.0,85.0,4.187,4.38
20583846.0,2017-09-06 05:44:07,27.12,23.0,85.0,4.187,0.0
20585646.0,2017-09-06 06:14:07,26.93,23.0,85.0,4.18,0.0
20587446.0,2017-09-06 06:44:07,26.75,23.0,86.0,4.18,0.0
20589246.0,2017-09-06 07:14:07,26.62,23.0,86.0,4.18,0.0
20591046.0,2017-09-06 07:44:07,26.5,23.0,86.0,4.18,0.0
20592846.0,2017-09-06 08:14:07,26.37,23.0,86.0,4.18,0.0
20594646.0,2017-09-06 08:44:07,26.31,23.0,86.0,4.18,0.0
20600046.0,2017-09-06 10:14:07,26.06,22.0,88.0,4.174,0.0
20601846.0,2017-09-06 10:44:07,25.93,22.0,88.0,4.174,0.0
20603646.0,2017-09-06 11:14:07,25.87,22.0,88.0,4.174,0.0
20605446.0,2017-09-06 11:44:07,25.81,22.0,88.0,4.174,0.0
20607246.0,2017-09-06 12:14:07,25.75,22.0,88.0,4.174,0.0
20609046.0,2017-09-06 12:44:07,25.68,22.0,88.0,4.174,0.0
20610846.0,2017-09-06 13:14:07,25.62,22.0,88.0,4.174,0.0
20612646.0,2017-09-06 13:44:07,25.56,22.0,88.0,4.167,0.0
20616246.0,2017-09-06 14:44:07,25.43,22.0,90.0,4.167,0.0
20618046.0,2017-09-06 15:14:07,25.37,22.0,90.0,4.167,1.187
20619846.0,2017-09-06 15:44:07,25.37,22.0,90.0,4.167,3.767
20621646.0,2017-09-06 16:14:07,25.31,22.0,90.0,4.167,4.303
20623446.0,2017-09-06 16:44:07,25.31,22.0,90.0,4.167,4.406
20625246.0,2017-09-06 17:14:07,25.31,22.0,90.0,4.161,4.406
20627046.0,2017-09-06 17:44:07,25.31,22.0,90.0,4.161,4.432
20628846.0,2017-09-06 18:14:07,25.31,22.0,90.0,4.161,4.432
20630646.0,2017-09-06 18:44:07,25.31,22.0,91.0,4.161,4.432
20632446.0,2017-09-06 19:14:07,25.37,22.0,91.0,4.161,4.419
20634246.0,2017-09-06 19:44:07,25.43,23.0,90.0,4.161,4.464
20636046.0,2017-09-06 20:14:07,25.43,23.0,90.0,4.161,4.496
20639646.0,2017-09-06 21:14:07,25.5,23.0,90.0,4.161,4.516
20641446.0,2017-09-06 21:44:07,25.5,23.0,90.0,4.161,4.548
20643246.0,2017-09-06 22:14:07,25.56,23.0,90.0,4.161,4.554
20645046.0,2017-09-06 22:44:07,25.68,23.0,90.0,4.167,4.593
20646846.0,2017-09-06 23:14:07,25.81,23.0,90.0,4.2,4.587
20648646.0,2017-09-06 23:44:07,25.87,24.0,90.0,4.174,4.516
20650446.0,2017-09-07 00:14:07,25.93,24.0,90.0,4.174,4.587
20652246.0,2017-09-07 00:44:07,25.93,24.0,90.0,4.174,4.535
20655846.0,2017-09-07 01:44:07,25.87,23.0,89.0,4.167,4.438
20657646.0,2017-09-07 02:14:07,25.81,23.0,90.0,4.167,4.432
20659446.0,2017-09-07 02:44:07,25.75,23.0,90.0,4.167,4.432
20661246.0,2017-09-07 03:14:07,25.68,23.0,90.0,4.161,4.419
20663046.0,2017-09-07 03:44:07,25.62,23.0,90.0,4.161,4.406
20664846.0,2017-09-07 04:14:07,25.56,22.0,91.0,4.161,4.361
20666646.0,2017-09-07 04:44:07,25.43,22.0,91.0,4.161,3.574
20668446.0,2017-09-07 05:14:07,25.37,22.0,91.0,4.154,0.27
20670246.0,2017-09-07 05:44:07,25.25,22.0,90.0,4.154,0.0
20672046.0,2017-09-07 06:14:07,25.18,22.0,90.0,4.154,0.0
20675646.0,2017-09-07 07:14:07,25.0,22.0,91.0,4.154,0.0
20677446.0,2017-09-07 07:44:07,24.93,21.0,91.0,4.148,0.0
20679246.0,2017-09-07 08:14:07,24.87,21.0,91.0,4.148,0.0
20681046.0,2017-09-07 08:44:07,24.81,21.0,91.0,4.148,0.0
20684646.0,2017-09-07 09:44:07,24.68,21.0,91.0,4.148,0.0
20686446.0,2017-09-07 10:14:07,24.62,21.0,91.0,4.148,0.0
20688246.0,2017-09-07 10:44:07,24.56,21.0,91.0,4.141,0.0
20690046.0,2017-09-07 11:14:07,24.5,21.0,91.0,4.141,0.0
20693646.0,2017-09-07 12:14:07,24.37,21.0,90.0,4.141,0.0
20695446.0,2017-09-07 12:44:07,24.25,21.0,91.0,4.141,0.0
20697246.0,2017-09-07 13:14:07,24.18,21.0,91.0,4.135,0.0
20699046.0,2017-09-07 13:44:07,24.06,21.0,91.0,4.135,0.0
20700846.0,2017-09-07 14:14:07,24.0,21.0,91.0,4.135,0.0
20702646.0,2017-09-07 14:44:07,23.93,21.0,91.0,4.135,0.006
20704446.0,2017-09-07 15:14:07,23.87,21.0,91.0,4.135,2.6
20706246.0,2017-09-07 15:44:07,23.81,20.0,92.0,4.135,4.341
20708046.0,2017-09-07 16:14:07,23.81,20.0,92.0,4.135,4.354
20709846.0,2017-09-07 16:44:07,23.81,21.0,91.0,4.129,4.335
20713446.0,2017-09-07 17:44:07,23.56,21.0,91.0,4.129,4.367
20715246.0,2017-09-07 18:14:07,23.56,21.0,91.0,4.129,4.451
20717046.0,2017-09-07 18:44:07,23.68,21.0,91.0,4.129,4.4
20718846.0,2017-09-07 19:14:07,23.75,21.0,91.0,4.129,4.38
20720646.0,2017-09-07 19:44:07,23.75,21.0,91.0,4.129,4.387
20722446.0,2017-09-07 20:14:07,23.75,21.0,91.0,4.141,4.464
20724246.0,2017-09-07 20:44:07,23.87,21.0,91.0,4.135,4.587
20726046.0,2017-09-07 21:14:07,24.06,22.0,91.0,4.154,4.483
20727846.0,2017-09-07 21:44:07,24.25,22.0,91.0,4.18,4.619
20729646.0,2017-09-07 22:14:07,24.5,23.0,90.0,4.148,4.58
20731446.0,2017-09-07 22:44:07,24.68,23.0,90.0,4.154,4.509
20735046.0,2017-09-07 23:44:07,25.06,24.0,90.0,4.167,4.709
20736846.0,2017-09-08 00:14:07,25.31,24.0,90.0,4.167,4.677
20738646.0,2017-09-08 00:44:07,25.5,24.0,90.0,4.161,4.464
20740446.0,2017-09-08 01:14:07,25.56,24.0,90.0,4.161,4.432
20742246.0,2017-09-08 01:44:07,25.62,24.0,90.0,4.154,4.47
20744046.0,2017-09-08 02:14:07,25.68,25.0,89.0,4.161,4.574
20745846.0,2017-09-08 02:44:07,25.75,24.0,90.0,4.167,4.458
20747646.0,2017-09-08 03:14:07,25.87,25.0,89.0,4.161,4.567
20749446.0,2017-09-08 03:44:07,25.87,25.0,89.0,4.161,4.464
20753046.0,2017-09-08 04:44:07,25.87,24.0,90.0,4.154,4.329
20754846.0,2017-09-08 05:14:07,25.81,24.0,90.0,4.148,1.193
20756646.0,2017-09-08 05:44:07,25.68,24.0,90.0,4.148,0.0
20758446.0,2017-09-08 06:14:07,25.62,24.0,90.0,4.141,0.0
20760246.0,2017-09-08 06:44:07,25.5,23.0,90.0,4.141,0.0
20762046.0,2017-09-08 07:14:07,25.37,23.0,90.0,4.135,0.0
20763846.0,2017-09-08 07:44:07,25.31,23.0,90.0,4.135,0.0
20765646.0,2017-09-08 08:14:07,25.25,23.0,90.0,4.135,0.0
20767446.0,2017-09-08 08:44:07,25.12,23.0,90.0,4.135,0.0
20772846.0,2017-09-08 10:14:07,24.93,22.0,91.0,4.129,0.0
20774646.0,2017-09-08 10:44:07,24.93,22.0,91.0,4.129,0.0
20776446.0,2017-09-08 11:14:07,24.87,22.0,91.0,4.122,0.0
20778246.0,2017-09-08 11:44:07,24.81,22.0,91.0,4.122,0.006
20780046.0,2017-09-08 12:14:07,24.68,22.0,91.0,4.122,0.0
20783646.0,2017-09-08 13:14:07,24.5,21.0,91.0,4.116,0.0
20785446.0,2017-09-08 13:44:07,24.5,21.0,91.0,4.116,0.0
20787246.0,2017-09-08 14:14:07,24.43,21.0,91.0,4.116,0.0
20789046.0,2017-09-08 14:44:07,24.37,21.0,91.0,4.109,0.006
20790846.0,2017-09-08 15:14:07,24.31,21.0,91.0,4.109,2.154
20792646.0,2017-09-08 15:44:07,24.25,21.0,91.0,4.109,4.348
20794446.0,2017-09-08 16:14:07,24.18,21.0,91.0,4.109,4.387
20796246.0,2017-09-08 16:44:07,24.25,21.0,91.0,4.109,4.496
20798046.0,2017-09-08 17:14:07,24.43,22.0,91.0,4.116,4.606
20799846.0,2017-09-08 17:44:07,24.75,23.0,90.0,4.122,4.529
20801646.0,2017-09-08 18:14:07,24.93,24.0,90.0,4.122,4.567
20805246.0,2017-09-08 19:14:07,25.43,24.0,90.0,4.135,4.574
20807046.0,2017-09-08 19:44:07,25.68,25.0,89.0,4.141,4.651
20808846.0,2017-09-08 20:14:07,26.12,25.0,89.0,4.187,4.729
20810646.0,2017-09-08 20:44:07,26.43,26.0,89.0,4.174,4.729
20812446.0,2017-09-08 21:14:07,26.87,26.0,88.0,4.174,4.683
20814246.0,2017-09-08 21:44:07,27.18,27.0,87.0,4.193,4.78
20816046.0,2017-09-08 22:14:07,27.37,27.0,85.0,4.193,4.716
20817846.0,2017-09-08 22:44:07,27.68,27.0,84.0,4.2,4.903
20819646.0,2017-09-08 23:14:07,27.87,28.0,81.0,4.206,4.683
